7055336,6872513,1
7057650,6872513,1
6873007,6872543,1
7028167,6872543,1
7028172,6872543,1
7028350,6872543,1
7028368,6872543,2
7028399,6872543,1
7028564,6872543,3
7028567,6872543,2
7028758,6872543,1
7028911,6872543,1
7028918,6872543,1
7028921,6872543,1
7049613,6872543,1
7028097,6872566,1
7028111,6872566,1
7028120,6872566,1
7028137,6872566,5
7028206,6872566,1
7028391,6872566,2
7028396,6872566,1
7028622,6872566,1
7028986,6872566,3
7029015,6872566,5
7029046,6872566,2
7029143,6872566,2
7036741,6872566,1
7046430,6872566,1
7047295,6872566,1
7057564,6872566,1
7028156,6872918,1
7028213,6872918,1
7028243,6872918,1
7028267,6872918,2
7028344,6872918,3
7028399,6872918,1
7028414,6872918,1
7028475,6872918,1
7028512,6872918,1
7028538,6872918,1
7028672,6872918,1
7028930,6872918,1
7029009,6872918,1
7029094,6872918,1
7029190,6872918,1
7029214,6872918,1
7032466,6872918,1
7035989,6872918,1
7044903,6872918,1
7047930,6872918,2
7055944,6872918,1
7028073,6873000,1
7028174,6873000,1
7028226,6873000,3
7028249,6873000,1
7028337,6873000,2
7028351,6873000,1
7028449,6873000,1
7028580,6873000,1
7028608,6873000,1
7028646,6873000,1
7028740,6873000,1
7028829,6873000,2
7028859,6873000,2
7028913,6873000,2
7029110,6873000,2
7029113,6873000,1
7029158,6873000,3
7029259,6873000,3
7034607,6873000,1
7042240,6873000,1
7043484,6873000,4
7049350,6873000,1
7052732,6873000,1
7057595,6873000,1
7028196,6873001,1
7028200,6873001,1
7028216,6873001,5
7028246,6873001,2
7028322,6873001,1
7028406,6873001,1
7028477,6873001,3
7028480,6873001,3
7028542,6873001,1
7028604,6873001,1
7028729,6873001,2
7028824,6873001,2
7028887,6873001,4
7028889,6873001,1
7028963,6873001,1
7029089,6873001,1
7029134,6873001,1
7029161,6873001,1
7029266,6873001,2
7029356,6873001,1
7033163,6873001,1
7037497,6873001,2
7037793,6873001,1
7040603,6873001,1
7042813,6873001,1
7043420,6873001,1
7051037,6873001,4
7056316,6873001,1
7056887,6873001,1
7028224,6873006,1
7028243,6873006,1
7028303,6873006,1
7028319,6873006,1
7028416,6873006,2
7028606,6873006,1
7028904,6873006,1
7028946,6873006,2
7029086,6873006,2
7029199,6873006,1
7029338,6873006,1
7033504,6873006,2
7044040,6873006,2
7046957,6873006,1
7047343,6873006,2
7049290,6873006,1
7028198,6922284,1
7028258,6922284,1
7028368,6922284,2
7028466,6922284,1
7028564,6922284,1
7028822,6922284,2
7028845,6922284,3
7028953,6922284,1
7034856,6922284,1
7039330,6922284,1
7040778,6922284,2
7049882,6922284,1
7050166,6922284,1
7052295,6922284,1
7055306,6922284,1
6922313,6922286,1
7028067,6922286,1
7028174,6922286,1
7028182,6922286,1
7028272,6922286,1
7028317,6922286,1
7028428,6922286,2
7028461,6922286,1
7028554,6922286,2
7028592,6922286,1
7028608,6922286,2
7028728,6922286,1
7028740,6922286,1
7028885,6922286,1
7028913,6922286,1
7028942,6922286,1
7029113,6922286,1
7029131,6922286,4
7029186,6922286,1
7029188,6922286,1
7029259,6922286,1
7032710,6922286,2
7033627,6922286,3
7034392,6922286,2
7035140,6922286,1
7037579,6922286,1
7041352,6922286,1
7049824,6922286,1
7050542,6922286,1
7057595,6922286,2
7028168,6922288,3
7028243,6922288,1
7028297,6922288,1
7028327,6922288,2
7028344,6922288,2
7028416,6922288,1
7028475,6922288,1
7028512,6922288,1
7028631,6922288,1
7028658,6922288,1
7028672,6922288,2
7028695,6922288,1
7028755,6922288,1
7028772,6922288,1
7028781,6922288,6
7028788,6922288,1
7028921,6922288,3
7029042,6922288,1
7029067,6922288,7
7029094,6922288,2
7029309,6922288,2
7040143,6922288,1
7042334,6922288,1
7043979,6922288,1
7056033,6922288,1
7028360,6922290,1
7028438,6922290,1
7028448,6922290,2
7028480,6922290,1
7028495,6922290,1
7028542,6922290,1
7028570,6922290,2
7028677,6922290,3
7028689,6922290,4
7028703,6922290,2
7028875,6922290,1
7029032,6922290,1
7029036,6922290,1
7029046,6922290,2
7029165,6922290,3
7029356,6922290,1
7040342,6922290,1
7045416,6922290,1
7047798,6922290,1
7049183,6922290,1
7051037,6922290,2
7056918,6922290,1
7057759,6922290,1
7028088,6922292,1
7028091,6922292,1
7028134,6922292,1
7028188,6922292,2
7028237,6922292,1
7028248,6922292,1
7028279,6922292,1
7028285,6922292,1
7028438,6922292,1
7028442,6922292,1
7028495,6922292,3
7028497,6922292,1
7028506,6922292,1
7028541,6922292,1
7028542,6922292,2
7028570,6922292,1
7028589,6922292,2
7028622,6922292,1
7028677,6922292,2
7028729,6922292,2
7028765,6922292,1
7028909,6922292,1
7028927,6922292,3
7029046,6922292,2
7029089,6922292,2
7029263,6922292,1
7029318,6922292,1
7037281,6922292,1
7039441,6922292,2
7040676,6922292,1
7042813,6922292,2
7046568,6922292,2
7047178,6922292,1
7047403,6922292,2
7049853,6922292,1
7051037,6922292,1
7051536,6922292,1
7051844,6922292,1
7052501,6922292,3
7055160,6922292,1
7056391,6922292,2
7057564,6922292,1
6872494,6922301,1
7028058,6922301,2
7028134,6922301,1
7028193,6922301,1
7028237,6922301,1
7028246,6922301,1
7028248,6922301,2
7028281,6922301,1
7028480,6922301,1
7028495,6922301,3
7028555,6922301,1
7028570,6922301,1
7028677,6922301,2
7028689,6922301,1
7028703,6922301,1
7028729,6922301,2
7028736,6922301,1
7028780,6922301,1
7028824,6922301,1
7028887,6922301,2
7028909,6922301,1
7028984,6922301,1
7029046,6922301,2
7029089,6922301,1
7029318,6922301,1
7036741,6922301,2
7042276,6922301,1
7047798,6922301,2
7048262,6922301,1
7049183,6922301,3
7051037,6922301,5
7052501,6922301,1
6872919,6922304,1
7028060,6922304,2
7028061,6922304,1
7028067,6922304,2
7028095,6922304,1
7028100,6922304,3
7028116,6922304,2
7028120,6922304,1
7028123,6922304,1
7028147,6922304,2
7028272,6922304,1
7028275,6922304,1
7028317,6922304,1
7028320,6922304,1
7028389,6922304,2
7028396,6922304,2
7028436,6922304,2
7028461,6922304,1
7028509,6922304,1
7028662,6922304,1
7028740,6922304,2
7028829,6922304,1
7028924,6922304,2
7029012,6922304,2
7029088,6922304,2
7029343,6922304,2
7038578,6922304,1
7042240,6922304,1
7042873,6922304,1
7044478,6922304,1
7048407,6922304,1
7053763,6922304,1
7057650,6922304,3
6922316,6922306,1
7028091,6922306,1
7028137,6922306,2
7028246,6922306,1
7028279,6922306,1
7028432,6922306,1
7028435,6922306,4
7028442,6922306,1
7028541,6922306,1
7028555,6922306,2
7028644,6922306,3
7028751,6922306,1
7028785,6922306,1
7028925,6922306,1
7028929,6922306,1
7029015,6922306,2
7029032,6922306,8
7029036,6922306,1
7029046,6922306,2
7029089,6922306,1
7029139,6922306,1
7029192,6922306,1
7029313,6922306,3
7036536,6922306,1
7036741,6922306,1
7038683,6922306,1
7038890,6922306,1
7043484,6922306,1
7044874,6922306,1
7045416,6922306,1
7045647,6922306,2
7046490,6922306,1
7047012,6922306,2
7047178,6922306,1
7050106,6922306,1
7050479,6922306,1
7053304,6922306,1
7053626,6922306,2
7056918,6922306,1
7057564,6922306,1
6872564,6922310,1
6922309,6922310,1
7028156,6922310,1
7028213,6922310,1
7028355,6922310,1
7028376,6922310,1
7028399,6922310,1
7028636,6922310,1
7028658,6922310,1
7028672,6922310,1
7028684,6922310,1
7028695,6922310,1
7028846,6922310,1
7028851,6922310,1
7028876,6922310,1
7028901,6922310,1
7029004,6922310,1
7029094,6922310,1
7029214,6922310,1
7032322,6922310,1
7041093,6922310,1
7041603,6922310,1
7046798,6922310,1
7050575,6922310,1
7052004,6922310,1
7052295,6922310,1
7052872,6922310,1
7054779,6922310,1
7057424,6922310,1
7028224,6922312,3
7028319,6922312,3
7028376,6922312,2
7028416,6922312,1
7028475,6922312,3
7028558,6922312,1
7028631,6922312,1
7028658,6922312,1
7028679,6922312,7
7028695,6922312,2
7028713,6922312,1
7028725,6922312,1
7028772,6922312,2
7028904,6922312,1
7028921,6922312,2
7029086,6922312,1
7029199,6922312,1
7029252,6922312,1
7029297,6922312,1
7029300,6922312,1
7029309,6922312,1
7043979,6922312,2
7046957,6922312,1
7051642,6922312,1
7055815,6922312,1
7028249,6922314,2
7028321,6922314,3
7028374,6922314,1
7028488,6922314,1
7028613,6922314,1
7028642,6922314,2
7028691,6922314,1
7028757,6922314,2
7028761,6922314,1
7028809,6922314,1
7028829,6922314,1
7028845,6922314,1
7028883,6922314,1
7029005,6922314,1
7029124,6922314,2
7029131,6922314,5
7029197,6922314,1
7029248,6922314,3
7029287,6922314,1
7037171,6922314,1
7037230,6922314,2
7044478,6922314,1
7045561,6922314,1
7046860,6922314,1
7050542,6922314,1
7052965,6922314,1
7054838,6922314,1
7028066,6922315,4
7028093,6922315,1
7028100,6922315,1
7028127,6922315,1
7028227,6922315,1
7028374,6922315,1
7028554,6922315,1
7028740,6922315,1
7029124,6922315,1
7029175,6922315,1
7029259,6922315,2
7033714,6922315,1
7035140,6922315,1
7036114,6922315,1
7057735,6922315,1
6922289,6922318,1
7028058,6922318,1
7028137,6922318,2
7028140,6922318,1
7028193,6922318,2
7028206,6922318,1
7028237,6922318,1
7028322,6922318,2
7028406,6922318,6
7028462,6922318,3
7028477,6922318,14
7028542,6922318,2
7028555,6922318,1
7028604,6922318,5
7028654,6922318,2
7028689,6922318,4
7028729,6922318,4
7028736,6922318,1
7028780,6922318,1
7028856,6922318,1
7028887,6922318,4
7028889,6922318,1
7028919,6922318,2
7028963,6922318,2
7029046,6922318,1
7029165,6922318,1
7029266,6922318,1
7029293,6922318,1
7029356,6922318,1
7033637,6922318,1
7035911,6922318,1
7036741,6922318,1
7037714,6922318,1
7038630,6922318,3
7039767,6922318,1
7040081,6922318,1
7045247,6922318,1
7046490,6922318,1
7049404,6922318,1
6922317,6922320,1
7028078,6922320,1
7028237,6922320,1
7028285,6922320,1
7028435,6922320,1
7028438,6922320,1
7028495,6922320,1
7028542,6922320,1
7028677,6922320,1
7028693,6922320,2
7028875,6922320,2
7028927,6922320,1
7029032,6922320,1
7029038,6922320,1
7029065,6922320,1
7029293,6922320,2
7033163,6922320,1
7034334,6922320,1
7035779,6922320,1
7036741,6922320,2
7047403,6922320,1
7048318,6922320,1
7049235,6922320,2
7049853,6922320,2
7051090,6922320,1
7052501,6922320,1
7052702,6922320,1
7054981,6922320,1
7056391,6922320,1
6922287,6922322,1
7028168,6922322,1
7028202,6922322,1
7028241,6922322,1
7028267,6922322,2
7028297,6922322,1
7028319,6922322,2
7028327,6922322,1
7028339,6922322,1
7028377,6922322,2
7028399,6922322,2
7028421,6922322,3
7028466,6922322,4
7028475,6922322,1
7028498,6922322,1
7028679,6922322,1
7028685,6922322,2
7028781,6922322,1
7028804,6922322,1
7028822,6922322,1
7028845,6922322,1
7028955,6922322,1
7029067,6922322,2
7029199,6922322,1
7029233,6922322,1
7036394,6922322,3
7041888,6922322,1
7042334,6922322,1
7048055,6922322,1
7049613,6922322,1
7055482,6922322,1
7056033,6922322,2
7028061,6922324,1
7028066,6922324,1
7028127,6922324,1
7028182,6922324,6
7028317,6922324,1
7028403,6922324,1
7028428,6922324,3
7028461,6922324,1
7028488,6922324,1
7028530,6922324,1
7028580,6922324,1
7028608,6922324,1
7028642,6922324,1
7028646,6922324,1
7028740,6922324,6
7028995,6922324,1
7029188,6922324,1
7029259,6922324,4
7035231,6922324,1
7037579,6922324,2
7042240,6922324,1
7043816,6922324,1
7047124,6922324,1
7049824,6922324,1
7050542,6922324,1
7051334,6922324,1
7055888,6922324,1
7028146,6922326,1
7028243,6922326,1
7028355,6922326,1
7028606,6922326,1
7028679,6922326,1
7028695,6922326,1
7028784,6922326,1
7028904,6922326,1
7028921,6922326,2
7028949,6922326,1
7029086,6922326,1
7029199,6922326,1
7029297,6922326,1
7033455,6922326,1
7035989,6922326,1
7044158,6922326,1
7045705,6922326,1
7046957,6922326,2
7048144,6922326,1
6922323,6922327,1
7028065,6922327,1
7028078,6922327,2
7028182,6922327,1
7028239,6922327,1
7028351,6922327,1
7028389,6922327,1
7028391,6922327,1
7028396,6922327,1
7028461,6922327,1
7028554,6922327,1
7028608,6922327,1
7028886,6922327,3
7029088,6922327,1
7029110,6922327,1
7029139,6922327,3
7029201,6922327,1
7029250,6922327,1
7029261,6922327,2
7035140,6922327,1
7035779,6922327,1
7037424,6922327,1
7037714,6922327,2
7045040,6922327,1
7047295,6922327,1
7049663,6922327,1
7049824,6922327,1
7028355,6922329,3
7028395,6922329,2
7028416,6922329,3
7028560,6922329,1
7028606,6922329,3
7028658,6922329,1
7028675,6922329,1
7028679,6922329,1
7028713,6922329,1
7028754,6922329,1
7028784,6922329,1
7028846,6922329,4
7028921,6922329,1
7028937,6922329,1
7028988,6922329,1
7029042,6922329,3
7029199,6922329,1
7029252,6922329,2
7029297,6922329,1
7043979,6922329,1
7044040,6922329,1
7044158,6922329,1
7046731,6922329,1
7047343,6922329,1
7049290,6922329,1
7055109,6922329,1
6872919,6922330,2
6872940,6922330,1
6922313,6922330,1
7028067,6922330,1
7028100,6922330,2
7028127,6922330,1
7028151,6922330,1
7028174,6922330,1
7028351,6922330,1
7028374,6922330,1
7028403,6922330,2
7028489,6922330,1
7028530,6922330,1
7028554,6922330,2
7028608,6922330,2
7028646,6922330,2
7028662,6922330,1
7028740,6922330,2
7028859,6922330,1
7028942,6922330,1
7029186,6922330,1
7032377,6922330,1
7032407,6922330,1
7033714,6922330,2
7034252,6922330,1
7035521,6922330,1
7038731,6922330,1
7044478,6922330,1
7046430,6922330,3
7049824,6922330,1
7052732,6922330,1
7053934,6922330,1
7053996,6922330,1
7028146,6922331,1
7028149,6922331,2
7028213,6922331,1
7028243,6922331,1
7028297,6922331,1
7028319,6922331,1
7028327,6922331,3
7028344,6922331,2
7028376,6922331,1
7028393,6922331,1
7028399,6922331,1
7028512,6922331,1
7028675,6922331,1
7028679,6922331,1
7028767,6922331,2
7028788,6922331,1
7029067,6922331,2
7029094,6922331,2
7029252,6922331,1
7029297,6922331,1
7032322,6922331,1
7043758,6922331,1
7044903,6922331,1
7046401,6922331,1
7050741,6922331,1
7028218,6922333,1
7028223,6922333,1
7028269,6922333,1
7028317,6922333,2
7028321,6922333,1
7028351,6922333,2
7028374,6922333,4
7028428,6922333,2
7028580,6922333,1
7028586,6922333,1
7028592,6922333,1
7028727,6922333,1
7028761,6922333,2
7028822,6922333,1
7028913,6922333,3
7029027,6922333,1
7029131,6922333,2
7034980,6922333,1
7035009,6922333,1
7035635,6922333,1
7042240,6922333,2
7043120,6922333,1
7053996,6922333,1
7056778,6922333,1
7028065,6922335,10
7028066,6922335,6
7028076,6922335,3
7028095,6922335,1
7028116,6922335,3
7028123,6922335,1
7028127,6922335,1
7028177,6922335,1
7028182,6922335,1
7028223,6922335,1
7028317,6922335,2
7028337,6922335,1
7028351,6922335,1
7028461,6922335,3
7028652,6922335,2
7028662,6922335,1
7028740,6922335,3
7028859,6922335,1
7028883,6922335,1
7029110,6922335,1
7029170,6922335,1
7029180,6922335,2
7029261,6922335,2
7029343,6922335,1
7035635,6922335,1
7038411,6922335,1
7043484,6922335,1
7044424,6922335,1
6953760,6938046,1
7028731,6938046,1
7028650,6942734,1
7052027,6952307,1
7029199,6956440,2
6939730,6959239,1
7029170,6959239,1
7029252,6984555,1
7029201,6984556,1
6849464,7009156,3
6947098,7009156,2
7028327,7009156,1
7028475,7009156,1
7028498,7009156,1
7028512,7009156,1
7028558,7009156,1
7028640,7009156,2
7028946,7009156,1
7029300,7009156,1
7032678,7009156,1
7037386,7009156,2
7056271,7009156,3
7170518,7009156,6
7249659,7009156,2
6922307,7028059,2
6922323,7028059,1
7028067,7028059,4
7028073,7028059,2
7028182,7028059,6
7028209,7028059,2
7028218,7028059,2
7028226,7028059,1
7028272,7028059,1
7028317,7028059,8
7028351,7028059,2
7028374,7028059,3
7028423,7028059,1
7028426,7028059,1
7028530,7028059,1
7028554,7028059,2
7028580,7028059,1
7028592,7028059,2
7028608,7028059,8
7028728,7028059,6
7028740,7028059,11
7028757,7028059,1
7028761,7028059,1
7028859,7028059,7
7028860,7028059,2
7028942,7028059,5
7029110,7028059,1
7029113,7028059,2
7029131,7028059,1
7029158,7028059,2
7029170,7028059,1
7029186,7028059,5
7029188,7028059,1
7029197,7028059,4
7029201,7028059,4
7029285,7028059,3
7034392,7028059,2
7034607,7028059,1
7034980,7028059,1
7035140,7028059,1
7035231,7028059,1
7036948,7028059,1
7037171,7028059,1
7038320,7028059,1
7039845,7028059,1
7040549,7028059,1
7040867,7028059,1
7042100,7028059,8
7042873,7028059,1
7043367,7028059,1
7043484,7028059,1
7045736,7028059,1
7045828,7028059,1
7045889,7028059,1
7047651,7028059,1
7047680,7028059,1
7049350,7028059,2
7049824,7028059,1
7050455,7028059,1
7052732,7028059,2
7053763,7028059,3
7054950,7028059,1
7055365,7028059,1
7055784,7028059,1
7055888,7028059,1
7056472,7028059,1
7056778,7028059,1
7056832,7028059,2
7057735,7028059,1
7145109,7028059,1
6922303,7028062,1
6922316,7028062,2
7028060,7028062,3
7028066,7028062,1
7028076,7028062,1
7028095,7028062,5
7028120,7028062,1
7028127,7028062,1
7028147,7028062,1
7028182,7028062,2
7028226,7028062,1
7028283,7028062,3
7028337,7028062,2
7028403,7028062,1
7028461,7028062,1
7028530,7028062,1
7028652,7028062,2
7028728,7028062,1
7028768,7028062,2
7028924,7028062,1
7028925,7028062,2
7029012,7028062,1
7029053,7028062,3
7029088,7028062,4
7029158,7028062,5
7029180,7028062,2
7029259,7028062,1
7029285,7028062,6
7032407,7028062,1
7035140,7028062,1
7035832,7028062,3
7036886,7028062,1
7038359,7028062,1
7038411,7028062,1
7038731,7028062,1
7039418,7028062,2
7039845,7028062,2
7042388,7028062,1
7045889,7028062,1
7046089,7028062,2
7046459,7028062,1
7047124,7028062,2
7047680,7028062,2
7049350,7028062,1
7049663,7028062,3
7054363,7028062,1
7056657,7028062,1
7057650,7028062,2
7152299,7028062,1
7028066,7028063,2
7028076,7028063,4
7028093,7028063,1
7028100,7028063,1
7028116,7028063,2
7028317,7028063,1
7028321,7028063,1
7028337,7028063,1
7028351,7028063,1
7028374,7028063,1
7028428,7028063,3
7028461,7028063,1
7028554,7028063,2
7028608,7028063,2
7028646,7028063,1
7028652,7028063,4
7028768,7028063,1
7028817,7028063,1
7028883,7028063,1
7028995,7028063,3
7029053,7028063,3
7029110,7028063,1
7029180,7028063,1
7029184,7028063,1
7029201,7028063,3
7029259,7028063,2
7029261,7028063,5
7029285,7028063,2
7029343,7028063,1
7035231,7028063,1
7036049,7028063,1
7037579,7028063,2
7040229,7028063,1
7047680,7028063,1
7055365,7028063,1
7028070,7028068,3
7028177,7028068,2
7028178,7028068,1
7028218,7028068,1
7028249,7028068,6
7028311,7028068,2
7028473,7028068,2
7028547,7028068,2
7028592,7028068,1
7028727,7028068,1
7028757,7028068,1
7028809,7028068,2
7028913,7028068,2
7028967,7028068,1
7028995,7028068,1
7029113,7028068,1
7029124,7028068,3
7029175,7028068,2
7029287,7028068,2
7032585,7028068,1
7034252,7028068,2
7035635,7028068,1
7043120,7028068,1
7045561,7028068,1
7050542,7028068,1
7052820,7028068,1
7053996,7028068,1
7054950,7028068,1
6922307,7028069,2
7028073,7028069,3
7028170,7028069,1
7028218,7028069,3
7028223,7028069,1
7028226,7028069,7
7028249,7028069,2
7028272,7028069,1
7028317,7028069,7
7028320,7028069,1
7028341,7028069,1
7028351,7028069,3
7028368,7028069,1
7028369,7028069,1
7028374,7028069,4
7028426,7028069,3
7028592,7028069,2
7028608,7028069,9
7028642,7028069,2
7028646,7028069,1
7028682,7028069,1
7028706,7028069,1
7028757,7028069,2
7028809,7028069,1
7028859,7028069,4
7028862,7028069,2
7028911,7028069,1
7028913,7028069,2
7028942,7028069,8
7029110,7028069,3
7029113,7028069,2
7029131,7028069,1
7029158,7028069,3
7029186,7028069,7
7029197,7028069,4
7029248,7028069,2
7032407,7028069,2
7033572,7028069,1
7033627,7028069,1
7035009,7028069,2
7035140,7028069,1
7035231,7028069,2
7035635,7028069,2
7037171,7028069,1
7037230,7028069,1
7038320,7028069,1
7043120,7028069,1
7043367,7028069,1
7043484,7028069,1
7043880,7028069,2
7045561,7028069,1
7045736,7028069,2
7047568,7028069,1
7047651,7028069,1
7049798,7028069,1
7050228,7028069,1
7050542,7028069,1
7054950,7028069,1
7055365,7028069,2
7056243,7028069,1
7056832,7028069,1
7057595,7028069,1
7057735,7028069,3
6922316,7028077,2
6922334,7028077,1
7028065,7028077,2
7028067,7028077,1
7028078,7028077,4
7028120,7028077,2
7028174,7028077,1
7028226,7028077,1
7028275,7028077,2
7028317,7028077,1
7028374,7028077,1
7028389,7028077,3
7028391,7028077,5
7028396,7028077,6
7028426,7028077,1
7028489,7028077,1
7028530,7028077,2
7028586,7028077,1
7028728,7028077,4
7028740,7028077,2
7028832,7028077,1
7028859,7028077,1
7028886,7028077,4
7028913,7028077,1
7028925,7028077,2
7028942,7028077,2
7029012,7028077,4
7029021,7028077,1
7029088,7028077,6
7029113,7028077,1
7029131,7028077,2
7029139,7028077,16
7029186,7028077,1
7029201,7028077,8
7029285,7028077,3
7029343,7028077,3
7034980,7028077,1
7035140,7028077,1
7035779,7028077,1
7036049,7028077,3
7037424,7028077,1
7037579,7028077,1
7038359,7028077,2
7042100,7028077,2
7042240,7028077,1
7045040,7028077,2
7047680,7028077,1
7048407,7028077,1
7048459,7028077,2
7049798,7028077,1
7051334,7028077,1
7053763,7028077,3
7054475,7028077,1
7055365,7028077,1
7057595,7028077,1
7057650,7028077,2
7057735,7028077,1
6872852,7028079,2
6922303,7028079,2
6922305,7028079,1
7028058,7028079,1
7028088,7028079,1
7028089,7028079,1
7028095,7028079,1
7028114,7028079,3
7028123,7028079,1
7028140,7028079,5
7028145,7028079,2
7028180,7028079,2
7028184,7028079,4
7028185,7028079,5
7028189,7028079,2
7028193,7028079,3
7028277,7028079,1
7028279,7028079,2
7028281,7028079,1
7028283,7028079,1
7028322,7028079,5
7028432,7028079,2
7028435,7028079,3
7028462,7028079,1
7028497,7028079,3
7028541,7028079,4
7028622,7028079,1
7028644,7028079,2
7028654,7028079,2
7028665,7028079,3
7028736,7028079,3
7028751,7028079,2
7028785,7028079,1
7028819,7028079,1
7028821,7028079,1
7028827,7028079,1
7028919,7028079,2
7028927,7028079,4
7028929,7028079,2
7028933,7028079,2
7028963,7028079,1
7028984,7028079,6
7028986,7028079,4
7029002,7028079,2
7029015,7028079,2
7029032,7028079,3
7029036,7028079,3
7029038,7028079,3
7029046,7028079,3
7029060,7028079,2
7029061,7028079,1
7029128,7028079,3
7029136,7028079,1
7029161,7028079,3
7029192,7028079,3
7029263,7028079,2
7029313,7028079,1
7032919,7028079,2
7033637,7028079,1
7034689,7028079,1
7034715,7028079,1
7035088,7028079,1
7036578,7028079,1
7036741,7028079,1
7037947,7028079,5
7042388,7028079,1
7042651,7028079,1
7044874,7028079,1
7044987,7028079,1
7045416,7028079,2
7045590,7028079,2
7047012,7028079,2
7047798,7028079,1
7048084,7028079,1
7048318,7028079,1
7049235,7028079,3
7050479,7028079,1
7052614,7028079,2
7053626,7028079,2
7054981,7028079,1
7057564,7028079,3
6922303,7028083,2
7028065,7028083,1
7028111,7028083,2
7028120,7028083,1
7028123,7028083,1
7028180,7028083,1
7028189,7028083,5
7028239,7028083,5
7028272,7028083,1
7028315,7028083,4
7028335,7028083,1
7028351,7028083,1
7028383,7028083,1
7028391,7028083,3
7028396,7028083,2
7028432,7028083,2
7028549,7028083,3
7028622,7028083,3
7028703,7028083,4
7028731,7028083,1
7028745,7028083,4
7028835,7028083,2
7028886,7028083,6
7028924,7028083,1
7028929,7028083,1
7029021,7028083,1
7029088,7028083,4
7029134,7028083,3
7029136,7028083,3
7029139,7028083,2
7029143,7028083,5
7029313,7028083,2
7034715,7028083,1
7036536,7028083,1
7036886,7028083,1
7037424,7028083,1
7037714,7028083,2
7037947,7028083,4
7038683,7028083,1
7042276,7028083,2
7044874,7028083,1
7048376,7028083,2
7048855,7028083,1
7049663,7028083,1
7050836,7028083,1
7053304,7028083,2
7057650,7028083,1
7145109,7028083,1
7028065,7028087,2
7028073,7028087,1
7028095,7028087,2
7028127,7028087,1
7028374,7028087,3
7028428,7028087,1
7028436,7028087,4
7028554,7028087,1
7028740,7028087,1
7028768,7028087,2
7028817,7028087,1
7029184,7028087,1
7029201,7028087,4
7029343,7028087,1
7035521,7028087,1
7042388,7028087,1
7045889,7028087,2
7049350,7028087,2
7054950,7028087,1
6872852,7028090,1
6922305,7028090,1
7028091,7028090,2
7028097,7028090,1
7028111,7028090,1
7028137,7028090,5
7028184,7028090,1
7028189,7028090,1
7028206,7028090,2
7028239,7028090,3
7028246,7028090,1
7028248,7028090,1
7028279,7028090,1
7028435,7028090,5
7028442,7028090,6
7028497,7028090,2
7028541,7028090,2
7028549,7028090,2
7028555,7028090,2
7028622,7028090,1
7028644,7028090,3
7028703,7028090,1
7028731,7028090,1
